LCLid,StdorToU,DateTime,KWHhh,TimeOfDay
MAC000003,Std,2012-09-14T12:30:00,0.246,12:30:00
MAC000003,Std,2012-09-14T13:00:00,0.192,13:00:00
MAC000003,Std,2012-09-14T13:30:00,0.147,13:30:00
MAC000003,Std,2012-09-14T14:00:00,0.117,14:00:00
MAC000003,Std,2012-09-14T14:30:00,0.083,14:30:00
MAC000003,Std,2012-09-14T15:00:00,0.054,15:00:00
MAC000003,Std,2012-09-14T15:30:00,0.124,15:30:00
MAC000003,Std,2012-09-14T16:00:00,0.258,16:00:00
MAC000003,Std,2012-09-14T16:30:00,0.287,16:30:00
MAC000003,Std,2012-09-14T17:00:00,0.285,17:00:00
MAC000003,Std,2012-09-14T17:30:00,0.215,17:30:00
MAC000003,Std,2012-09-14T18:00:00,0.815,18:00:00
MAC000003,Std,2012-09-14T18:30:00,0.289,18:30:00
MAC000003,Std,2012-09-14T19:00:00,0.224,19:00:00
MAC000003,Std,2012-09-14T19:30:00,0.236,19:30:00
MAC000003,Std,2012-09-14T20:00:00,0.194,20:00:00
MAC000003,Std,2012-09-14T20:30:00,0.195,20:30:00
MAC000003,Std,2012-09-14T21:00:00,0.158,21:00:00
MAC000003,Std,2012-09-14T21:30:00,0.107,21:30:00
MAC000003,Std,2012-09-14T22:00:00,0.149,22:00:00
MAC000003,Std,2012-09-14T22:30:00,0.155,22:30:00
MAC000003,Std,2012-09-14T23:00:00,0.154,23:00:00
MAC000003,Std,2012-09-14T23:30:00,0.127,23:30:00
MAC000003,Std,2012-09-15T00:00:00,0.088,0:00:00
MAC000003,Std,2012-09-15T00:30:00,1.509,0:30:00
MAC000003,Std,2012-09-15T01:00:00,1.496,1:00:00
MAC000003,Std,2012-09-15T01:30:00,0.452,1:30:00
MAC000003,Std,2012-09-15T02:00:00,0.119,2:00:00
MAC000003,Std,2012-09-15T02:30:00,0.458,2:30:00
MAC000003,Std,2012-09-15T03:00:00,0.142,3:00:00
MAC000003,Std,2012-09-15T03:30:00,0.078,3:30:00
MAC000003,Std,2012-09-15T04:00:00,0.383,4:00:00
MAC000003,Std,2012-09-15T04:30:00,0.084,4:30:00
MAC000003,Std,2012-09-15T05:00:00,0.058,5:00:00
MAC000003,Std,2012-09-15T05:30:00,0.465,5:30:00
MAC000003,Std,2012-09-15T06:00:00,0.144,6:00:00
MAC000003,Std,2012-09-15T06:30:00,0.166,6:30:00
MAC000003,Std,2012-09-15T07:00:00,0.713,7:00:00
MAC000003,Std,2012-09-15T07:30:00,0.21,7:30:00
MAC000003,Std,2012-09-15T08:00:00,0.248,8:00:00
MAC000003,Std,2012-09-15T08:30:00,0.089,8:30:00
MAC000003,Std,2012-09-15T09:00:00,0.107,9:00:00
MAC000003,Std,2012-09-15T09:30:00,0.13,9:30:00
MAC000003,Std,2012-09-15T10:00:00,0.088,10:00:00
MAC000003,Std,2012-09-15T10:30:00,0.089,10:30:00
MAC000003,Std,2012-09-15T11:00:00,0.224,11:00:00
MAC000003,Std,2012-09-15T11:30:00,0.428,11:30:00
MAC000003,Std,2012-09-15T12:00:00,0.384,12:00:00
MAC000003,Std,2012-09-15T12:30:00,0.221,12:30:00
MAC000003,Std,2012-09-15T13:00:00,0.199,13:00:00
MAC000003,Std,2012-09-15T13:30:00,0.134,13:30:00
MAC000003,Std,2012-09-15T14:00:00,0.074,14:00:00
MAC000003,Std,2012-09-15T14:30:00,0.101,14:30:00
MAC000003,Std,2012-09-15T15:00:00,0.134,15:00:00
MAC000003,Std,2012-09-15T15:30:00,0.154,15:30:00
MAC000003,Std,2012-09-15T16:00:00,0.108,16:00:00
MAC000003,Std,2012-09-15T16:30:00,0.133,16:30:00
MAC000003,Std,2012-09-15T17:00:00,0.124,17:00:00
MAC000003,Std,2012-09-15T17:30:00,0.181,17:30:00
MAC000003,Std,2012-09-15T18:00:00,0.272,18:00:00
MAC000003,Std,2012-09-15T18:30:00,0.155,18:30:00
MAC000003,Std,2012-09-15T19:00:00,0.152,19:00:00
MAC000003,Std,2012-09-15T19:30:00,0.174,19:30:00
MAC000003,Std,2012-09-15T20:00:00,0.166,20:00:00
MAC000003,Std,2012-09-15T20:30:00,0.199,20:30:00
MAC000003,Std,2012-09-15T21:00:00,0.144,21:00:00
MAC000003,Std,2012-09-15T21:30:00,0.11,21:30:00
MAC000003,Std,2012-09-15T22:00:00,0.09,22:00:00
MAC000003,Std,2012-09-15T22:30:00,0.076,22:30:00
MAC000003,Std,2012-09-15T23:00:00,0.144,23:00:00
MAC000003,Std,2012-09-15T23:30:00,0.116,23:30:00
MAC000003,Std,2012-09-16T00:00:00,0.143,0:00:00
MAC000003,Std,2012-09-16T00:30:00,1.547,0:30:00
MAC000003,Std,2012-09-16T01:00:00,1.551,1:00:00
MAC000003,Std,2012-09-16T01:30:00,0.144,1:30:00
MAC000003,Std,2012-09-16T02:00:00,0.391,2:00:00
MAC000003,Std,2012-09-16T02:30:00,0.202,2:30:00
MAC000003,Std,2012-09-16T03:00:00,0.166,3:00:00
MAC000003,Std,2012-09-16T03:30:00,0.374,3:30:00
MAC000003,Std,2012-09-16T04:00:00,0.102,4:00:00
MAC000003,Std,2012-09-16T04:30:00,0.059,4:30:00
MAC000003,Std,2012-09-16T05:00:00,0.426,5:00:00
MAC000003,Std,2012-09-16T05:30:00,0.116,5:30:00
MAC000003,Std,2012-09-16T06:00:00,0.1,6:00:00
MAC000003,Std,2012-09-16T06:30:00,0.433,6:30:00
MAC000003,Std,2012-09-16T07:00:00,0.138,7:00:00
MAC000003,Std,2012-09-16T07:30:00,0.106,7:30:00
MAC000003,Std,2012-09-16T08:00:00,0.104,8:00:00
MAC000003,Std,2012-09-16T08:30:00,0.053,8:30:00
MAC000003,Std,2012-09-16T09:00:00,0.142,9:00:00
MAC000003,Std,2012-09-16T09:30:00,0.107,9:30:00
MAC000003,Std,2012-09-16T10:00:00,0.109,10:00:00
MAC000003,Std,2012-09-16T10:30:00,0.189,10:30:00
MAC000003,Std,2012-09-16T11:00:00,0.196,11:00:00
MAC000003,Std,2012-09-16T11:30:00,0.24,11:30:00
MAC000003,Std,2012-09-16T12:00:00,0.29,12:00:00
MAC000003,Std,2012-09-16T12:30:00,0.73,12:30:00
MAC000003,Std,2012-09-16T13:00:00,0.579,13:00:00
MAC000003,Std,2012-09-16T13:30:00,0.168,13:30:00
MAC000003,Std,2012-09-16T14:00:00,0.173,14:00:00
MAC000003,Std,2012-09-16T14:30:00,0.136,14:30:00
MAC000003,Std,2012-09-16T15:00:00,0.066,15:00:00
MAC000003,Std,2012-09-16T15:30:00,0.108,15:30:00
MAC000003,Std,2012-09-16T16:00:00,0.071,16:00:00
MAC000003,Std,2012-09-16T16:30:00,0.128,16:30:00
MAC000003,Std,2012-09-16T17:00:00,0.131,17:00:00
MAC000003,Std,2012-09-16T17:30:00,0.092,17:30:00
MAC000003,Std,2012-09-16T18:00:00,0.164,18:00:00
MAC000003,Std,2012-09-16T18:30:00,0.152,18:30:00
MAC000003,Std,2012-09-16T19:00:00,0.186,19:00:00
MAC000003,Std,2012-09-16T19:30:00,0.148,19:30:00
MAC000003,Std,2012-09-16T20:00:00,0.196,20:00:00
MAC000003,Std,2012-09-16T20:30:00,0.158,20:30:00
MAC000003,Std,2012-09-16T21:00:00,0.164,21:00:00
MAC000003,Std,2012-09-16T21:30:00,0.131,21:30:00
MAC000003,Std,2012-09-16T22:00:00,0.109,22:00:00
MAC000003,Std,2012-09-16T22:30:00,0.121,22:30:00
MAC000003,Std,2012-09-16T23:00:00,0.11,23:00:00
MAC000003,Std,2012-09-16T23:30:00,0.128,23:30:00
MAC000003,Std,2012-09-17T00:00:00,0.131,0:00:00
MAC000003,Std,2012-09-17T00:30:00,1.504,0:30:00
MAC000003,Std,2012-09-17T01:00:00,1.379,1:00:00
MAC000003,Std,2012-09-17T01:30:00,0.063,1:30:00
MAC000003,Std,2012-09-17T02:00:00,0.503,2:00:00
MAC000003,Std,2012-09-17T02:30:00,0.131,2:30:00
MAC000003,Std,2012-09-17T03:00:00,0.127,3:00:00
MAC000003,Std,2012-09-17T03:30:00,0.47,3:30:00
MAC000003,Std,2012-09-17T04:00:00,0.073,4:00:00
MAC000003,Std,2012-09-17T04:30:00,0.07,4:30:00
MAC000003,Std,2012-09-17T05:00:00,0.308,5:00:00
MAC000003,Std,2012-09-17T05:30:00,0.082,5:30:00
MAC000003,Std,2012-09-17T06:00:00,0.171,6:00:00
MAC000003,Std,2012-09-17T06:30:00,1.145,6:30:00
MAC000003,Std,2012-09-17T07:00:00,0.184,7:00:00
MAC000003,Std,2012-09-17T07:30:00,0.309,7:30:00
MAC000003,Std,2012-09-17T08:00:00,0.172,8:00:00
MAC000003,Std,2012-09-17T08:30:00,0.197,8:30:00
MAC000003,Std,2012-09-17T09:00:00,0.24,9:00:00
MAC000003,Std,2012-09-17T09:30:00,0.248,9:30:00
MAC000003,Std,2012-09-17T10:00:00,0.224,10:00:00
MAC000003,Std,2012-09-17T10:30:00,0.07,10:30:00
MAC000003,Std,2012-09-17T11:00:00,0.081,11:00:00
MAC000003,Std,2012-09-17T11:30:00,0.124,11:30:00
MAC000003,Std,2012-09-17T12:00:00,0.898,12:00:00
MAC000003,Std,2012-09-17T12:30:00,0.315,12:30:00
MAC000003,Std,2012-09-17T13:00:00,0.159,13:00:00
MAC000003,Std,2012-09-17T13:30:00,0.119,13:30:00
MAC000003,Std,2012-09-17T14:00:00,0.117,14:00:00
MAC000003,Std,2012-09-17T14:30:00,0.057,14:30:00
MAC000003,Std,2012-09-17T15:00:00,0.098,15:00:00
MAC000003,Std,2012-09-17T15:30:00,0.124,15:30:00
MAC000003,Std,2012-09-17T16:00:00,0.115,16:00:00
MAC000003,Std,2012-09-17T16:30:00,0.125,16:30:00
MAC000003,Std,2012-09-17T17:00:00,0.094,17:00:00
MAC000003,Std,2012-09-17T17:30:00,0.258,17:30:00
MAC000003,Std,2012-09-17T18:00:00,0.192,18:00:00
MAC000003,Std,2012-09-17T18:30:00,0.172,18:30:00
MAC000003,Std,2012-09-17T19:00:00,0.157,19:00:00
MAC000003,Std,2012-09-17T19:30:00,0.143,19:30:00
MAC000003,Std,2012-09-17T20:00:00,0.192,20:00:00
MAC000003,Std,2012-09-17T20:30:00,0.175,20:30:00
MAC000003,Std,2012-09-17T21:00:00,0.164,21:00:00
MAC000003,Std,2012-09-17T21:30:00,0.159,21:30:00
MAC000003,Std,2012-09-17T22:00:00,0.165,22:00:00
MAC000003,Std,2012-09-17T22:30:00,0.082,22:30:00
MAC000003,Std,2012-09-17T23:00:00,0.122,23:00:00
MAC000003,Std,2012-09-17T23:30:00,0.125,23:30:00
MAC000003,Std,2012-09-18T00:00:00,0.094,0:00:00
MAC000003,Std,2012-09-18T00:30:00,1.512,0:30:00
MAC000003,Std,2012-09-18T01:00:00,1.385,1:00:00
MAC000003,Std,2012-09-18T01:30:00,0.074,1:30:00
MAC000003,Std,2012-09-18T02:00:00,0.483,2:00:00
MAC000003,Std,2012-09-18T02:30:00,0.094,2:30:00
MAC000003,Std,2012-09-18T03:00:00,0.134,3:00:00
MAC000003,Std,2012-09-18T03:30:00,0.428,3:30:00
MAC000003,Std,2012-09-18T04:00:00,0.086,4:00:00
MAC000003,Std,2012-09-18T04:30:00,0.23,4:30:00
MAC000003,Std,2012-09-18T05:00:00,0.228,5:00:00
MAC000003,Std,2012-09-18T05:30:00,0.088,5:30:00
MAC000003,Std,2012-09-18T06:00:00,0.138,6:00:00
MAC000003,Std,2012-09-18T06:30:00,0.477,6:30:00
MAC000003,Std,2012-09-18T07:00:00,0.887,7:00:00
MAC000003,Std,2012-09-18T07:30:00,0.357,7:30:00
MAC000003,Std,2012-09-18T08:00:00,0.212,8:00:00
MAC000003,Std,2012-09-18T08:30:00,0.214,8:30:00
MAC000003,Std,2012-09-18T09:00:00,0.194,9:00:00
MAC000003,Std,2012-09-18T09:30:00,0.287,9:30:00
MAC000003,Std,2012-09-18T10:00:00,0.249,10:00:00
MAC000003,Std,2012-09-18T10:30:00,0.226,10:30:00
MAC000003,Std,2012-09-18T11:00:00,0.088,11:00:00
MAC000003,Std,2012-09-18T11:30:00,0.716,11:30:00
MAC000003,Std,2012-09-18T12:00:00,0.262,12:00:00
MAC000003,Std,2012-09-18T12:30:00,0.198,12:30:00
MAC000003,Std,2012-09-18T13:00:00,0.158,13:00:00
MAC000003,Std,2012-09-18T13:30:00,0.16,13:30:00
MAC000003,Std,2012-09-18T14:00:00,0.123,14:00:00
MAC000003,Std,2012-09-18T14:30:00,0.15,14:30:00
MAC000003,Std,2012-09-18T15:00:00,0.133,15:00:00
MAC000003,Std,2012-09-18T15:30:00,0.121,15:30:00
MAC000003,Std,2012-09-18T16:00:00,0.155,16:00:00
MAC000003,Std,2012-09-18T16:30:00,0.114,16:30:00
MAC000003,Std,2012-09-18T17:00:00,0.109,17:00:00
MAC000003,Std,2012-09-18T17:30:00,0.259,17:30:00
MAC000003,Std,2012-09-18T18:00:00,0.204,18:00:00
MAC000003,Std,2012-09-18T18:30:00,0.219,18:30:00
MAC000003,Std,2012-09-18T19:00:00,0.217,19:00:00
MAC000003,Std,2012-09-18T19:30:00,0.252,19:30:00
MAC000003,Std,2012-09-18T20:00:00,0.189,20:00:00
MAC000003,Std,2012-09-18T20:30:00,0.158,20:30:00
MAC000003,Std,2012-09-18T21:00:00,0.178,21:00:00
MAC000003,Std,2012-09-18T21:30:00,0.116,21:30:00
MAC000003,Std,2012-09-18T22:00:00,0.135,22:00:00
MAC000003,Std,2012-09-18T22:30:00,0.157,22:30:00
MAC000003,Std,2012-09-18T23:00:00,0.149,23:00:00
MAC000003,Std,2012-09-18T23:30:00,0.157,23:30:00
MAC000003,Std,2012-09-19T00:00:00,0.111,0:00:00
MAC000003,Std,2012-09-19T00:30:00,1.429,0:30:00
MAC000003,Std,2012-09-19T01:00:00,1.475,1:00:00
MAC000003,Std,2012-09-19T01:30:00,0.768,1:30:00
MAC000003,Std,2012-09-19T02:00:00,0.056,2:00:00
MAC000003,Std,2012-09-19T02:30:00,0.582,2:30:00
MAC000003,Std,2012-09-19T03:00:00,0.151,3:00:00
MAC000003,Std,2012-09-19T03:30:00,0.103,3:30:00
MAC000003,Std,2012-09-19T04:00:00,0.448,4:00:00
MAC000003,Std,2012-09-19T04:30:00,0.073,4:30:00
MAC000003,Std,2012-09-19T05:00:00,0.13,5:00:00
MAC000003,Std,2012-09-19T05:30:00,0.465,5:30:00
MAC000003,Std,2012-09-19T06:00:00,1.088,6:00:00
MAC000003,Std,2012-09-19T06:30:00,0.655,6:30:00
MAC000003,Std,2012-09-19T07:00:00,0.358,7:00:00
MAC000003,Std,2012-09-19T07:30:00,0.286,7:30:00
MAC000003,Std,2012-09-19T08:00:00,0.231,8:00:00
MAC000003,Std,2012-09-19T08:30:00,0.21,8:30:00
MAC000003,Std,2012-09-19T09:00:00,0.26,9:00:00
MAC000003,Std,2012-09-19T09:30:00,0.243,9:30:00
MAC000003,Std,2012-09-19T10:00:00,0.292,10:00:00
MAC000003,Std,2012-09-19T10:30:00,0.153,10:30:00
MAC000003,Std,2012-09-19T11:00:00,0.115,11:00:00
MAC000003,Std,2012-09-19T11:30:00,0.428,11:30:00
MAC000003,Std,2012-09-19T12:00:00,0.668,12:00:00
MAC000003,Std,2012-09-19T12:30:00,0.217,12:30:00
MAC000003,Std,2012-09-19T13:00:00,0.205,13:00:00
MAC000003,Std,2012-09-19T13:30:00,0.109,13:30:00
MAC000003,Std,2012-09-19T14:00:00,0.131,14:00:00
MAC000003,Std,2012-09-19T14:30:00,0.123,14:30:00
MAC000003,Std,2012-09-19T15:00:00,0.105,15:00:00
MAC000003,Std,2012-09-19T15:30:00,0.17,15:30:00
MAC000003,Std,2012-09-19T16:00:00,0.063,16:00:00
MAC000003,Std,2012-09-19T16:30:00,0.076,16:30:00
MAC000003,Std,2012-09-19T17:00:00,0.148,17:00:00
MAC000003,Std,2012-09-19T17:30:00,0.125,17:30:00
MAC000003,Std,2012-09-19T18:00:00,0.173,18:00:00
MAC000003,Std,2012-09-19T18:30:00,0.144,18:30:00
MAC000003,Std,2012-09-19T19:00:00,0.102,19:00:00
MAC000003,Std,2012-09-19T19:30:00,0.108,19:30:00
MAC000003,Std,2012-09-19T20:00:00,0.117,20:00:00
MAC000003,Std,2012-09-19T20:30:00,0.128,20:30:00
MAC000003,Std,2012-09-19T21:00:00,0.155,21:00:00
MAC000003,Std,2012-09-19T21:30:00,0.128,21:30:00
MAC000003,Std,2012-09-19T22:00:00,0.133,22:00:00
MAC000003,Std,2012-09-19T22:30:00,0.116,22:30:00
MAC000003,Std,2012-09-19T23:00:00,0.098,23:00:00
MAC000003,Std,2012-09-19T23:30:00,0.123,23:30:00
MAC000003,Std,2012-09-20T00:00:00,0.065,0:00:00
MAC000003,Std,2012-09-20T00:30:00,1.454,0:30:00
MAC000003,Std,2012-09-20T01:00:00,1.5,1:00:00
MAC000003,Std,2012-09-20T01:30:00,0.312,1:30:00
MAC000003,Std,2012-09-20T02:00:00,0.14,2:00:00
MAC000003,Std,2012-09-20T02:30:00,0.482,2:30:00
MAC000003,Std,2012-09-20T03:00:00,0.073,3:00:00
MAC000003,Std,2012-09-20T03:30:00,0.121,3:30:00
MAC000003,Std,2012-09-20T04:00:00,0.422,4:00:00
MAC000003,Std,2012-09-20T04:30:00,0.109,4:30:00
MAC000003,Std,2012-09-20T05:00:00,0.118,5:00:00
MAC000003,Std,2012-09-20T05:30:00,0.53,5:30:00
MAC000003,Std,2012-09-20T06:00:00,0.132,6:00:00
MAC000003,Std,2012-09-20T06:30:00,0.431,6:30:00
MAC000003,Std,2012-09-20T07:00:00,0.36,7:00:00
MAC000003,Std,2012-09-20T07:30:00,0.18,7:30:00
MAC000003,Std,2012-09-20T08:00:00,0.166,8:00:00
MAC000003,Std,2012-09-20T08:30:00,0.123,8:30:00
MAC000003,Std,2012-09-20T09:00:00,0.104,9:00:00
MAC000003,Std,2012-09-20T09:30:00,0.131,9:30:00
MAC000003,Std,2012-09-20T10:00:00,0.081,10:00:00
MAC000003,Std,2012-09-20T10:30:00,0.259,10:30:00
MAC000003,Std,2012-09-20T11:00:00,0.389,11:00:00
MAC000003,Std,2012-09-20T11:30:00,0.906,11:30:00
MAC000003,Std,2012-09-20T12:00:00,0.299,12:00:00
MAC000003,Std,2012-09-20T12:30:00,0.229,12:30:00
MAC000003,Std,2012-09-20T13:00:00,0.142,13:00:00
MAC000003,Std,2012-09-20T13:30:00,0.126,13:30:00
MAC000003,Std,2012-09-20T14:00:00,0.091,14:00:00
MAC000003,Std,2012-09-20T14:30:00,0.126,14:30:00
MAC000003,Std,2012-09-20T15:00:00,0.152,15:00:00
MAC000003,Std,2012-09-20T15:30:00,0.171,15:30:00
MAC000003,Std,2012-09-20T16:00:00,0.221,16:00:00
MAC000003,Std,2012-09-20T16:30:00,0.209,16:30:00
MAC000003,Std,2012-09-20T17:00:00,0.252,17:00:00
MAC000003,Std,2012-09-20T17:30:00,0.235,17:30:00
MAC000003,Std,2012-09-20T18:00:00,0.729,18:00:00
MAC000003,Std,2012-09-20T18:30:00,0.806,18:30:00
MAC000003,Std,2012-09-20T19:00:00,0.24,19:00:00
MAC000003,Std,2012-09-20T19:30:00,0.228,19:30:00
MAC000003,Std,2012-09-20T20:00:00,0.174,20:00:00
MAC000003,Std,2012-09-20T20:30:00,0.118,20:30:00
MAC000003,Std,2012-09-20T21:00:00,0.183,21:00:00
MAC000003,Std,2012-09-20T21:30:00,0.165,21:30:00
MAC000003,Std,2012-09-20T22:00:00,0.158,22:00:00
MAC000003,Std,2012-09-20T22:30:00,0.137,22:30:00
MAC000003,Std,2012-09-20T23:00:00,0.06,23:00:00
MAC000003,Std,2012-09-20T23:30:00,0.082,23:30:00
MAC000003,Std,2012-09-21T00:00:00,0.068,0:00:00
MAC000003,Std,2012-09-21T00:30:00,1.478,0:30:00
MAC000003,Std,2012-09-21T01:00:00,1.535,1:00:00
MAC000003,Std,2012-09-21T01:30:00,1.277,1:30:00
MAC000003,Std,2012-09-21T02:00:00,0.104,2:00:00
MAC000003,Std,2012-09-21T02:30:00,0.133,2:30:00
MAC000003,Std,2012-09-21T03:00:00,0.476,3:00:00
MAC000003,Std,2012-09-21T03:30:00,0.125,3:30:00
MAC000003,Std,2012-09-21T04:00:00,0.39,4:00:00
MAC000003,Std,2012-09-21T04:30:00,0.066,4:30:00
MAC000003,Std,2012-09-21T05:00:00,0.097,5:00:00
MAC000003,Std,2012-09-21T05:30:00,0.37,5:30:00
MAC000003,Std,2012-09-21T06:00:00,0.067,6:00:00
MAC000003,Std,2012-09-21T06:30:00,0.392,6:30:00
MAC000003,Std,2012-09-21T07:00:00,0.966,7:00:00
MAC000003,Std,2012-09-21T07:30:00,0.258,7:30:00
MAC000003,Std,2012-09-21T08:00:00,0.219,8:00:00
MAC000003,Std,2012-09-21T08:30:00,0.223,8:30:00
MAC000003,Std,2012-09-21T09:00:00,0.183,9:00:00
MAC000003,Std,2012-09-21T09:30:00,0.212,9:30:00
MAC000003,Std,2012-09-21T10:00:00,0.249,10:00:00
MAC000003,Std,2012-09-21T10:30:00,0.396,10:30:00
MAC000003,Std,2012-09-21T11:00:00,0.259,11:00:00
MAC000003,Std,2012-09-21T11:30:00,0.766,11:30:00
MAC000003,Std,2012-09-21T12:00:00,0.259,12:00:00
MAC000003,Std,2012-09-21T12:30:00,0.224,12:30:00
MAC000003,Std,2012-09-21T13:00:00,0.155,13:00:00
MAC000003,Std,2012-09-21T13:30:00,0.154,13:30:00
MAC000003,Std,2012-09-21T14:00:00,0.178,14:00:00
MAC000003,Std,2012-09-21T14:30:00,0.091,14:30:00
MAC000003,Std,2012-09-21T15:00:00,0.114,15:00:00
MAC000003,Std,2012-09-21T15:30:00,0.116,15:30:00
MAC000003,Std,2012-09-21T16:00:00,0.094,16:00:00
MAC000003,Std,2012-09-21T16:30:00,0.181,16:30:00
MAC000003,Std,2012-09-21T17:00:00,0.1,17:00:00
MAC000003,Std,2012-09-21T17:30:00,0.071,17:30:00
MAC000003,Std,2012-09-21T18:00:00,0.111,18:00:00
MAC000003,Std,2012-09-21T18:30:00,0.101,18:30:00
MAC000003,Std,2012-09-21T19:00:00,0.128,19:00:00
MAC000003,Std,2012-09-21T19:30:00,0.162,19:30:00
MAC000003,Std,2012-09-21T20:00:00,0.142,20:00:00
MAC000003,Std,2012-09-21T20:30:00,0.172,20:30:00
MAC000003,Std,2012-09-21T21:00:00,0.127,21:00:00
MAC000003,Std,2012-09-21T21:30:00,0.161,21:30:00
MAC000003,Std,2012-09-21T22:00:00,0.158,22:00:00
MAC000003,Std,2012-09-21T22:30:00,0.11,22:30:00
MAC000003,Std,2012-09-21T23:00:00,0.165,23:00:00
MAC000003,Std,2012-09-21T23:30:00,0.144,23:30:00
MAC000003,Std,2012-09-22T00:00:00,0.065,0:00:00
MAC000003,Std,2012-09-22T00:30:00,1.474,0:30:00
MAC000003,Std,2012-09-22T01:00:00,1.485,1:00:00
MAC000003,Std,2012-09-22T01:30:00,0.896,1:30:00
MAC000003,Std,2012-09-22T02:00:00,0.119,2:00:00
MAC000003,Std,2012-09-22T02:30:00,0.466,2:30:00
MAC000003,Std,2012-09-22T03:00:00,0.092,3:00:00
MAC000003,Std,2012-09-22T03:30:00,0.071,3:30:00
MAC000003,Std,2012-09-22T04:00:00,0.44,4:00:00
MAC000003,Std,2012-09-22T04:30:00,0.138,4:30:00
MAC000003,Std,2012-09-22T05:00:00,0.092,5:00:00
MAC000003,Std,2012-09-22T05:30:00,0.421,5:30:00
MAC000003,Std,2012-09-22T06:00:00,0.137,6:00:00
MAC000003,Std,2012-09-22T06:30:00,0.606,6:30:00
MAC000003,Std,2012-09-22T07:00:00,0.667,7:00:00
MAC000003,Std,2012-09-22T07:30:00,0.217,7:30:00
MAC000003,Std,2012-09-22T08:00:00,0.224,8:00:00
MAC000003,Std,2012-09-22T08:30:00,0.122,8:30:00
MAC000003,Std,2012-09-22T09:00:00,0.054,9:00:00
MAC000003,Std,2012-09-22T09:30:00,0.062,9:30:00
MAC000003,Std,2012-09-22T10:00:00,0.087,10:00:00
MAC000003,Std,2012-09-22T10:30:00,0.095,10:30:00
MAC000003,Std,2012-09-22T11:00:00,0.147,11:00:00
MAC000003,Std,2012-09-22T11:30:00,0.235,11:30:00
MAC000003,Std,2012-09-22T12:00:00,0.187,12:00:00
MAC000003,Std,2012-09-22T12:30:00,0.101,12:30:00
MAC000003,Std,2012-09-22T13:00:00,0.135,13:00:00
MAC000003,Std,2012-09-22T13:30:00,0.074,13:30:00
MAC000003,Std,2012-09-22T14:00:00,0.104,14:00:00
MAC000003,Std,2012-09-22T14:30:00,0.131,14:30:00
MAC000003,Std,2012-09-22T15:00:00,0.076,15:00:00
MAC000003,Std,2012-09-22T15:30:00,0.075,15:30:00
MAC000003,Std,2012-09-22T16:00:00,0.105,16:00:00
MAC000003,Std,2012-09-22T16:30:00,0.111,16:30:00
MAC000003,Std,2012-09-22T17:00:00,0.18,17:00:00
MAC000003,Std,2012-09-22T17:30:00,0.82,17:30:00
MAC000003,Std,2012-09-22T18:00:00,0.254,18:00:00
MAC000003,Std,2012-09-22T18:30:00,0.231,18:30:00
MAC000003,Std,2012-09-22T19:00:00,0.169,19:00:00
MAC000003,Std,2012-09-22T19:30:00,0.193,19:30:00
MAC000003,Std,2012-09-22T20:00:00,0.141,20:00:00
MAC000003,Std,2012-09-22T20:30:00,0.147,20:30:00
MAC000003,Std,2012-09-22T21:00:00,0.186,21:00:00
MAC000003,Std,2012-09-22T21:30:00,0.156,21:30:00
MAC000003,Std,2012-09-22T22:00:00,0.137,22:00:00
MAC000003,Std,2012-09-22T22:30:00,0.144,22:30:00
MAC000003,Std,2012-09-22T23:00:00,0.103,23:00:00
MAC000003,Std,2012-09-22T23:30:00,0.101,23:30:00
MAC000003,Std,2012-09-23T00:00:00,0.104,0:00:00
MAC000003,Std,2012-09-23T00:30:00,1.471,0:30:00
MAC000003,Std,2012-09-23T01:00:00,1.398,1:00:00
MAC000003,Std,2012-09-23T01:30:00,0.093,1:30:00
MAC000003,Std,2012-09-23T02:00:00,0.471,2:00:00
MAC000003,Std,2012-09-23T02:30:00,0.098,2:30:00
MAC000003,Std,2012-09-23T03:00:00,0.055,3:00:00
MAC000003,Std,2012-09-23T03:30:00,0.447,3:30:00
MAC000003,Std,2012-09-23T04:00:00,0.13,4:00:00
MAC000003,Std,2012-09-23T04:30:00,0.094,4:30:00
MAC000003,Std,2012-09-23T05:00:00,0.399,5:00:00
MAC000003,Std,2012-09-23T05:30:00,0.074,5:30:00
MAC000003,Std,2012-09-23T06:00:00,0.097,6:00:00
MAC000003,Std,2012-09-23T06:30:00,0.366,6:30:00
MAC000003,Std,2012-09-23T07:00:00,0.071,7:00:00
MAC000003,Std,2012-09-23T07:30:00,0.1,7:30:00
MAC000003,Std,2012-09-23T08:00:00,0.144,8:00:00
MAC000003,Std,2012-09-23T08:30:00,0.129,8:30:00
MAC000003,Std,2012-09-23T09:00:00,0.236,9:00:00
MAC000003,Std,2012-09-23T09:30:00,0.259,9:30:00
MAC000003,Std,2012-09-23T10:00:00,0.219,10:00:00
MAC000003,Std,2012-09-23T10:30:00,0.249,10:30:00
MAC000003,Std,2012-09-23T11:00:00,0.607,11:00:00
MAC000003,Std,2012-09-23T11:30:00,0.702,11:30:00
MAC000003,Std,2012-09-23T12:00:00,0.376,12:00:00
MAC000003,Std,2012-09-23T12:30:00,0.159,12:30:00
MAC000003,Std,2012-09-23T13:00:00,0.213,13:00:00
MAC000003,Std,2012-09-23T13:30:00,0.171,13:30:00
MAC000003,Std,2012-09-23T14:00:00,0.093,14:00:00
