Index,LCLid,StdorToU,DateTime,KWHhh,TimeOfDay
3719,MAC000003,Std,2012-05-08T11:30:00,0.172000,11:30:00
3720,MAC000003,Std,2012-05-08T12:00:00,0.141000,12:00:00
3721,MAC000003,Std,2012-05-08T12:30:00,0.215000,12:30:00
3722,MAC000003,Std,2012-05-08T13:00:00,0.145000,13:00:00
3723,MAC000003,Std,2012-05-08T13:30:00,0.090000,13:30:00
3724,MAC000003,Std,2012-05-08T14:00:00,0.122000,14:00:00
3725,MAC000003,Std,2012-05-08T14:30:00,0.109000,14:30:00
3726,MAC000003,Std,2012-05-08T15:00:00,0.140000,15:00:00
3727,MAC000003,Std,2012-05-08T15:30:00,0.147000,15:30:00
3728,MAC000003,Std,2012-05-08T16:00:00,0.220000,16:00:00
3729,MAC000003,Std,2012-05-08T16:30:00,0.238000,16:30:00
3730,MAC000003,Std,2012-05-08T17:00:00,0.217000,17:00:00
3731,MAC000003,Std,2012-05-08T17:30:00,0.107000,17:30:00
3732,MAC000003,Std,2012-05-08T18:00:00,0.178000,18:00:00
3733,MAC000003,Std,2012-05-08T18:30:00,0.219000,18:30:00
3734,MAC000003,Std,2012-05-08T19:00:00,0.228000,19:00:00
3735,MAC000003,Std,2012-05-08T19:30:00,0.224000,19:30:00
3736,MAC000003,Std,2012-05-08T20:00:00,0.203000,20:00:00
3737,MAC000003,Std,2012-05-08T20:30:00,0.120000,20:30:00
3738,MAC000003,Std,2012-05-08T21:00:00,0.152000,21:00:00
3739,MAC000003,Std,2012-05-08T21:30:00,0.166000,21:30:00
3740,MAC000003,Std,2012-05-08T22:00:00,0.167000,22:00:00
3741,MAC000003,Std,2012-05-08T22:30:00,0.210000,22:30:00
3742,MAC000003,Std,2012-05-08T23:00:00,0.125000,23:00:00
3743,MAC000003,Std,2012-05-08T23:30:00,0.126000,23:30:00
3744,MAC000003,Std,2012-05-09T00:00:00,0.135000,00:00:00
3745,MAC000003,Std,2012-05-09T00:30:00,1.360000,00:30:00
3746,MAC000003,Std,2012-05-09T01:00:00,1.438000,01:00:00
3747,MAC000003,Std,2012-05-09T01:30:00,0.962000,01:30:00
3748,MAC000003,Std,2012-05-09T02:00:00,0.115000,02:00:00
3749,MAC000003,Std,2012-05-09T02:30:00,0.452000,02:30:00
3750,MAC000003,Std,2012-05-09T03:00:00,0.102000,03:00:00
3751,MAC000003,Std,2012-05-09T03:30:00,0.390000,03:30:00
3752,MAC000003,Std,2012-05-09T04:00:00,0.128000,04:00:00
3753,MAC000003,Std,2012-05-09T04:30:00,0.134000,04:30:00
3754,MAC000003,Std,2012-05-09T05:00:00,0.463000,05:00:00
3755,MAC000003,Std,2012-05-09T05:30:00,0.127000,05:30:00
3756,MAC000003,Std,2012-05-09T06:00:00,0.216000,06:00:00
3757,MAC000003,Std,2012-05-09T06:30:00,0.424000,06:30:00
3758,MAC000003,Std,2012-05-09T07:00:00,0.278000,07:00:00
3759,MAC000003,Std,2012-05-09T07:30:00,0.239000,07:30:00
3760,MAC000003,Std,2012-05-09T08:00:00,0.327000,08:00:00
3761,MAC000003,Std,2012-05-09T08:30:00,0.246000,08:30:00
3762,MAC000003,Std,2012-05-09T09:00:00,0.225000,09:00:00
3763,MAC000003,Std,2012-05-09T09:30:00,0.105000,09:30:00
3764,MAC000003,Std,2012-05-09T10:00:00,0.086000,10:00:00
3765,MAC000003,Std,2012-05-09T10:30:00,0.123000,10:30:00
3766,MAC000003,Std,2012-05-09T11:00:00,0.119000,11:00:00
3767,MAC000003,Std,2012-05-09T11:30:00,0.130000,11:30:00
3768,MAC000003,Std,2012-05-09T12:00:00,0.154000,12:00:00
3769,MAC000003,Std,2012-05-09T12:30:00,0.080000,12:30:00
3770,MAC000003,Std,2012-05-09T13:00:00,0.757000,13:00:00
3771,MAC000003,Std,2012-05-09T13:30:00,0.217000,13:30:00
3772,MAC000003,Std,2012-05-09T14:00:00,0.198000,14:00:00
3773,MAC000003,Std,2012-05-09T14:30:00,0.195000,14:30:00
3774,MAC000003,Std,2012-05-09T15:00:00,0.159000,15:00:00
3775,MAC000003,Std,2012-05-09T15:30:00,0.142000,15:30:00
3776,MAC000003,Std,2012-05-09T16:00:00,0.099000,16:00:00
3777,MAC000003,Std,2012-05-09T16:30:00,0.105000,16:30:00
3778,MAC000003,Std,2012-05-09T17:00:00,0.133000,17:00:00
3779,MAC000003,Std,2012-05-09T17:30:00,0.067000,17:30:00
3780,MAC000003,Std,2012-05-09T18:00:00,0.127000,18:00:00
3781,MAC000003,Std,2012-05-09T18:30:00,0.145000,18:30:00
3782,MAC000003,Std,2012-05-09T19:00:00,0.113000,19:00:00
3783,MAC000003,Std,2012-05-09T19:30:00,0.112000,19:30:00
3784,MAC000003,Std,2012-05-09T20:00:00,0.099000,20:00:00
3785,MAC000003,Std,2012-05-09T20:30:00,0.084000,20:30:00
3786,MAC000003,Std,2012-05-09T21:00:00,0.136000,21:00:00
3787,MAC000003,Std,2012-05-09T21:30:00,0.286000,21:30:00
3788,MAC000003,Std,2012-05-09T22:00:00,0.723000,22:00:00
3789,MAC000003,Std,2012-05-09T22:30:00,0.514000,22:30:00
3790,MAC000003,Std,2012-05-09T23:00:00,0.468000,23:00:00
3791,MAC000003,Std,2012-05-09T23:30:00,0.118000,23:30:00
3792,MAC000003,Std,2012-05-10T00:00:00,0.079000,00:00:00
3793,MAC000003,Std,2012-05-10T00:30:00,1.395000,00:30:00
3794,MAC000003,Std,2012-05-10T01:00:00,1.473000,01:00:00
3795,MAC000003,Std,2012-05-10T01:30:00,0.564000,01:30:00
3796,MAC000003,Std,2012-05-10T02:00:00,0.117000,02:00:00
3797,MAC000003,Std,2012-05-10T02:30:00,0.621000,02:30:00
3798,MAC000003,Std,2012-05-10T03:00:00,0.126000,03:00:00
3799,MAC000003,Std,2012-05-10T03:30:00,0.438000,03:30:00
3800,MAC000003,Std,2012-05-10T04:00:00,0.118000,04:00:00
3801,MAC000003,Std,2012-05-10T04:30:00,0.150000,04:30:00
3802,MAC000003,Std,2012-05-10T05:00:00,0.373000,05:00:00
3803,MAC000003,Std,2012-05-10T05:30:00,0.127000,05:30:00
3804,MAC000003,Std,2012-05-10T06:00:00,0.089000,06:00:00
3805,MAC000003,Std,2012-05-10T06:30:00,0.362000,06:30:00
3806,MAC000003,Std,2012-05-10T07:00:00,0.110000,07:00:00
3807,MAC000003,Std,2012-05-10T07:30:00,0.103000,07:30:00
3808,MAC000003,Std,2012-05-10T08:00:00,0.257000,08:00:00
3809,MAC000003,Std,2012-05-10T08:30:00,0.253000,08:30:00
3810,MAC000003,Std,2012-05-10T09:00:00,0.220000,09:00:00
3811,MAC000003,Std,2012-05-10T09:30:00,0.152000,09:30:00
3812,MAC000003,Std,2012-05-10T10:00:00,0.128000,10:00:00
3813,MAC000003,Std,2012-05-10T10:30:00,0.122000,10:30:00
3814,MAC000003,Std,2012-05-10T11:00:00,0.147000,11:00:00
3815,MAC000003,Std,2012-05-10T11:30:00,0.077000,11:30:00
3816,MAC000003,Std,2012-05-10T12:00:00,0.211000,12:00:00
3817,MAC000003,Std,2012-05-10T12:30:00,0.132000,12:30:00
3818,MAC000003,Std,2012-05-10T13:00:00,0.104000,13:00:00
3819,MAC000003,Std,2012-05-10T13:30:00,0.127000,13:30:00
3820,MAC000003,Std,2012-05-10T14:00:00,0.102000,14:00:00
3821,MAC000003,Std,2012-05-10T14:30:00,0.150000,14:30:00
3822,MAC000003,Std,2012-05-10T15:00:00,0.106000,15:00:00
3823,MAC000003,Std,2012-05-10T15:30:00,0.071000,15:30:00
3824,MAC000003,Std,2012-05-10T16:00:00,0.143000,16:00:00
3825,MAC000003,Std,2012-05-10T16:30:00,0.144000,16:30:00
3826,MAC000003,Std,2012-05-10T17:00:00,0.235000,17:00:00
3827,MAC000003,Std,2012-05-10T17:30:00,0.260000,17:30:00
3828,MAC000003,Std,2012-05-10T18:00:00,0.188000,18:00:00
3829,MAC000003,Std,2012-05-10T18:30:00,0.244000,18:30:00
3830,MAC000003,Std,2012-05-10T19:00:00,0.221000,19:00:00
3831,MAC000003,Std,2012-05-10T19:30:00,0.229000,19:30:00
3832,MAC000003,Std,2012-05-10T20:00:00,0.210000,20:00:00
3833,MAC000003,Std,2012-05-10T20:30:00,0.124000,20:30:00
3834,MAC000003,Std,2012-05-10T21:00:00,0.205000,21:00:00
3835,MAC000003,Std,2012-05-10T21:30:00,0.154000,21:30:00
3836,MAC000003,Std,2012-05-10T22:00:00,0.175000,22:00:00
3837,MAC000003,Std,2012-05-10T22:30:00,0.140000,22:30:00
3838,MAC000003,Std,2012-05-10T23:00:00,0.090000,23:00:00
3839,MAC000003,Std,2012-05-10T23:30:00,0.120000,23:30:00
3840,MAC000003,Std,2012-05-11T00:00:00,0.081000,00:00:00
3841,MAC000003,Std,2012-05-11T00:30:00,1.395000,00:30:00
3842,MAC000003,Std,2012-05-11T01:00:00,1.437000,01:00:00
3843,MAC000003,Std,2012-05-11T01:30:00,0.441000,01:30:00
3844,MAC000003,Std,2012-05-11T02:00:00,0.510000,02:00:00
3845,MAC000003,Std,2012-05-11T02:30:00,0.132000,02:30:00
3846,MAC000003,Std,2012-05-11T03:00:00,0.069000,03:00:00
3847,MAC000003,Std,2012-05-11T03:30:00,0.426000,03:30:00
3848,MAC000003,Std,2012-05-11T04:00:00,0.116000,04:00:00
3849,MAC000003,Std,2012-05-11T04:30:00,0.485000,04:30:00
3850,MAC000003,Std,2012-05-11T05:00:00,0.163000,05:00:00
3851,MAC000003,Std,2012-05-11T05:30:00,0.103000,05:30:00
3852,MAC000003,Std,2012-05-11T06:00:00,0.470000,06:00:00
3853,MAC000003,Std,2012-05-11T06:30:00,0.109000,06:30:00
3854,MAC000003,Std,2012-05-11T07:00:00,0.129000,07:00:00
3855,MAC000003,Std,2012-05-11T07:30:00,0.188000,07:30:00
3856,MAC000003,Std,2012-05-11T08:00:00,0.648000,08:00:00
3857,MAC000003,Std,2012-05-11T08:30:00,0.224000,08:30:00
3858,MAC000003,Std,2012-05-11T09:00:00,0.240000,09:00:00
3859,MAC000003,Std,2012-05-11T09:30:00,0.205000,09:30:00
3860,MAC000003,Std,2012-05-11T10:00:00,0.241000,10:00:00
3861,MAC000003,Std,2012-05-11T10:30:00,0.174000,10:30:00
3862,MAC000003,Std,2012-05-11T11:00:00,0.207000,11:00:00
3863,MAC000003,Std,2012-05-11T11:30:00,0.789000,11:30:00
3864,MAC000003,Std,2012-05-11T12:00:00,0.355000,12:00:00
3865,MAC000003,Std,2012-05-11T12:30:00,0.202000,12:30:00
3866,MAC000003,Std,2012-05-11T13:00:00,0.273000,13:00:00
3867,MAC000003,Std,2012-05-11T13:30:00,0.252000,13:30:00
3868,MAC000003,Std,2012-05-11T14:00:00,0.174000,14:00:00
3869,MAC000003,Std,2012-05-11T14:30:00,0.156000,14:30:00
3870,MAC000003,Std,2012-05-11T15:00:00,0.110000,15:00:00
3871,MAC000003,Std,2012-05-11T15:30:00,0.146000,15:30:00
3872,MAC000003,Std,2012-05-11T16:00:00,0.124000,16:00:00
3873,MAC000003,Std,2012-05-11T16:30:00,0.167000,16:30:00
3874,MAC000003,Std,2012-05-11T17:00:00,0.171000,17:00:00
3875,MAC000003,Std,2012-05-11T17:30:00,0.085000,17:30:00
3876,MAC000003,Std,2012-05-11T18:00:00,0.400000,18:00:00
3877,MAC000003,Std,2012-05-11T18:30:00,0.637000,18:30:00
3878,MAC000003,Std,2012-05-11T19:00:00,0.141000,19:00:00
3879,MAC000003,Std,2012-05-11T19:30:00,0.190000,19:30:00
3880,MAC000003,Std,2012-05-11T20:00:00,0.154000,20:00:00
3881,MAC000003,Std,2012-05-11T20:30:00,0.227000,20:30:00
3882,MAC000003,Std,2012-05-11T21:00:00,0.125000,21:00:00
3883,MAC000003,Std,2012-05-11T21:30:00,0.121000,21:30:00
3884,MAC000003,Std,2012-05-11T22:00:00,0.149000,22:00:00
3885,MAC000003,Std,2012-05-11T22:30:00,0.136000,22:30:00
3886,MAC000003,Std,2012-05-11T23:00:00,0.180000,23:00:00
3887,MAC000003,Std,2012-05-11T23:30:00,0.126000,23:30:00
3888,MAC000003,Std,2012-05-12T00:00:00,0.082000,00:00:00
3889,MAC000003,Std,2012-05-12T00:30:00,1.412000,00:30:00
3890,MAC000003,Std,2012-05-12T01:00:00,1.347000,01:00:00
3891,MAC000003,Std,2012-05-12T01:30:00,1.396000,01:30:00
3892,MAC000003,Std,2012-05-12T02:00:00,0.170000,02:00:00
3893,MAC000003,Std,2012-05-12T02:30:00,0.541000,02:30:00
3894,MAC000003,Std,2012-05-12T03:00:00,0.100000,03:00:00
3895,MAC000003,Std,2012-05-12T03:30:00,0.080000,03:30:00
3896,MAC000003,Std,2012-05-12T04:00:00,0.401000,04:00:00
3897,MAC000003,Std,2012-05-12T04:30:00,0.123000,04:30:00
3898,MAC000003,Std,2012-05-12T05:00:00,0.386000,05:00:00
3899,MAC000003,Std,2012-05-12T05:30:00,0.141000,05:30:00
3900,MAC000003,Std,2012-05-12T06:00:00,0.123000,06:00:00
3901,MAC000003,Std,2012-05-12T06:30:00,0.450000,06:30:00
3902,MAC000003,Std,2012-05-12T07:00:00,0.244000,07:00:00
3903,MAC000003,Std,2012-05-12T07:30:00,0.203000,07:30:00
3904,MAC000003,Std,2012-05-12T08:00:00,0.258000,08:00:00
3905,MAC000003,Std,2012-05-12T08:30:00,0.156000,08:30:00
3906,MAC000003,Std,2012-05-12T09:00:00,0.103000,09:00:00
3907,MAC000003,Std,2012-05-12T09:30:00,0.107000,09:30:00
3908,MAC000003,Std,2012-05-12T10:00:00,0.098000,10:00:00
3909,MAC000003,Std,2012-05-12T10:30:00,0.304000,10:30:00
3910,MAC000003,Std,2012-05-12T11:00:00,1.070000,11:00:00
3911,MAC000003,Std,2012-05-12T11:30:00,0.630000,11:30:00
3912,MAC000003,Std,2012-05-12T12:00:00,0.521000,12:00:00
3913,MAC000003,Std,2012-05-12T12:30:00,0.712000,12:30:00
3914,MAC000003,Std,2012-05-12T13:00:00,0.281000,13:00:00
3915,MAC000003,Std,2012-05-12T13:30:00,0.215000,13:30:00
3916,MAC000003,Std,2012-05-12T14:00:00,0.132000,14:00:00
3917,MAC000003,Std,2012-05-12T14:30:00,0.181000,14:30:00
3918,MAC000003,Std,2012-05-12T15:00:00,0.158000,15:00:00
3919,MAC000003,Std,2012-05-12T15:30:00,0.174000,15:30:00
3920,MAC000003,Std,2012-05-12T16:00:00,0.121000,16:00:00
3921,MAC000003,Std,2012-05-12T16:30:00,0.089000,16:30:00
3922,MAC000003,Std,2012-05-12T17:00:00,0.126000,17:00:00
3923,MAC000003,Std,2012-05-12T17:30:00,0.125000,17:30:00
3924,MAC000003,Std,2012-05-12T18:00:00,0.146000,18:00:00
3925,MAC000003,Std,2012-05-12T18:30:00,0.281000,18:30:00
3926,MAC000003,Std,2012-05-12T19:00:00,0.201000,19:00:00
3927,MAC000003,Std,2012-05-12T19:30:00,0.232000,19:30:00
3928,MAC000003,Std,2012-05-12T20:00:00,0.195000,20:00:00
3929,MAC000003,Std,2012-05-12T20:30:00,0.220000,20:30:00
3930,MAC000003,Std,2012-05-12T21:00:00,0.257000,21:00:00
3931,MAC000003,Std,2012-05-12T21:30:00,0.165000,21:30:00
3932,MAC000003,Std,2012-05-12T22:00:00,0.189000,22:00:00
3933,MAC000003,Std,2012-05-12T22:30:00,0.132000,22:30:00
3934,MAC000003,Std,2012-05-12T23:00:00,0.139000,23:00:00
3935,MAC000003,Std,2012-05-12T23:30:00,0.095000,23:30:00
3936,MAC000003,Std,2012-05-13T00:00:00,0.136000,00:00:00
3937,MAC000003,Std,2012-05-13T00:30:00,1.454000,00:30:00
3938,MAC000003,Std,2012-05-13T01:00:00,1.470000,01:00:00
3939,MAC000003,Std,2012-05-13T01:30:00,1.027000,01:30:00
3940,MAC000003,Std,2012-05-13T02:00:00,0.101000,02:00:00
3941,MAC000003,Std,2012-05-13T02:30:00,0.441000,02:30:00
3942,MAC000003,Std,2012-05-13T03:00:00,0.157000,03:00:00
3943,MAC000003,Std,2012-05-13T03:30:00,0.454000,03:30:00
3944,MAC000003,Std,2012-05-13T04:00:00,0.163000,04:00:00
3945,MAC000003,Std,2012-05-13T04:30:00,0.114000,04:30:00
3946,MAC000003,Std,2012-05-13T05:00:00,0.356000,05:00:00
3947,MAC000003,Std,2012-05-13T05:30:00,0.112000,05:30:00
3948,MAC000003,Std,2012-05-13T06:00:00,0.279000,06:00:00
3949,MAC000003,Std,2012-05-13T06:30:00,0.257000,06:30:00
3950,MAC000003,Std,2012-05-13T07:00:00,0.134000,07:00:00
3951,MAC000003,Std,2012-05-13T07:30:00,0.138000,07:30:00
3952,MAC000003,Std,2012-05-13T08:00:00,0.212000,08:00:00
3953,MAC000003,Std,2012-05-13T08:30:00,0.351000,08:30:00
3954,MAC000003,Std,2012-05-13T09:00:00,0.270000,09:00:00
3955,MAC000003,Std,2012-05-13T09:30:00,0.191000,09:30:00
3956,MAC000003,Std,2012-05-13T10:00:00,0.120000,10:00:00
3957,MAC000003,Std,2012-05-13T10:30:00,0.112000,10:30:00
3958,MAC000003,Std,2012-05-13T11:00:00,0.086000,11:00:00
3959,MAC000003,Std,2012-05-13T11:30:00,0.126000,11:30:00
3960,MAC000003,Std,2012-05-13T12:00:00,0.122000,12:00:00
3961,MAC000003,Std,2012-05-13T12:30:00,0.641000,12:30:00
3962,MAC000003,Std,2012-05-13T13:00:00,0.220000,13:00:00
3963,MAC000003,Std,2012-05-13T13:30:00,0.156000,13:30:00
3964,MAC000003,Std,2012-05-13T14:00:00,0.168000,14:00:00
3965,MAC000003,Std,2012-05-13T14:30:00,0.122000,14:30:00
3966,MAC000003,Std,2012-05-13T15:00:00,0.168000,15:00:00
3967,MAC000003,Std,2012-05-13T15:30:00,0.127000,15:30:00
3968,MAC000003,Std,2012-05-13T16:00:00,0.129000,16:00:00
3969,MAC000003,Std,2012-05-13T16:30:00,0.134000,16:30:00
3970,MAC000003,Std,2012-05-13T17:00:00,0.084000,17:00:00
3971,MAC000003,Std,2012-05-13T17:30:00,0.139000,17:30:00
3972,MAC000003,Std,2012-05-13T18:00:00,0.199000,18:00:00
3973,MAC000003,Std,2012-05-13T18:30:00,0.256000,18:30:00
3974,MAC000003,Std,2012-05-13T19:00:00,0.214000,19:00:00
3975,MAC000003,Std,2012-05-13T19:30:00,0.205000,19:30:00
3976,MAC000003,Std,2012-05-13T20:00:00,0.220000,20:00:00
3977,MAC000003,Std,2012-05-13T20:30:00,0.131000,20:30:00
3978,MAC000003,Std,2012-05-13T21:00:00,0.205000,21:00:00
3979,MAC000003,Std,2012-05-13T21:30:00,0.204000,21:30:00
3980,MAC000003,Std,2012-05-13T22:00:00,0.149000,22:00:00
3981,MAC000003,Std,2012-05-13T22:30:00,0.122000,22:30:00
3982,MAC000003,Std,2012-05-13T23:00:00,0.139000,23:00:00
3983,MAC000003,Std,2012-05-13T23:30:00,0.100000,23:30:00
3984,MAC000003,Std,2012-05-14T00:00:00,0.130000,00:00:00
3985,MAC000003,Std,2012-05-14T00:30:00,1.453000,00:30:00
3986,MAC000003,Std,2012-05-14T01:00:00,1.387000,01:00:00
3987,MAC000003,Std,2012-05-14T01:30:00,0.670000,01:30:00
3988,MAC000003,Std,2012-05-14T02:00:00,0.089000,02:00:00
3989,MAC000003,Std,2012-05-14T02:30:00,0.482000,02:30:00
3990,MAC000003,Std,2012-05-14T03:00:00,0.156000,03:00:00
3991,MAC000003,Std,2012-05-14T03:30:00,0.402000,03:30:00
3992,MAC000003,Std,2012-05-14T04:00:00,0.085000,04:00:00
3993,MAC000003,Std,2012-05-14T04:30:00,0.171000,04:30:00
3994,MAC000003,Std,2012-05-14T05:00:00,0.295000,05:00:00
3995,MAC000003,Std,2012-05-14T05:30:00,0.101000,05:30:00
3996,MAC000003,Std,2012-05-14T06:00:00,0.450000,06:00:00
3997,MAC000003,Std,2012-05-14T06:30:00,0.712000,06:30:00
3998,MAC000003,Std,2012-05-14T07:00:00,0.732000,07:00:00
3999,MAC000003,Std,2012-05-14T07:30:00,0.268000,07:30:00
4000,MAC000003,Std,2012-05-14T08:00:00,0.245000,08:00:00
4001,MAC000003,Std,2012-05-14T08:30:00,0.260000,08:30:00
4002,MAC000003,Std,2012-05-14T09:00:00,0.239000,09:00:00
4003,MAC000003,Std,2012-05-14T09:30:00,0.125000,09:30:00
4004,MAC000003,Std,2012-05-14T10:00:00,0.137000,10:00:00
4005,MAC000003,Std,2012-05-14T10:30:00,0.077000,10:30:00
4006,MAC000003,Std,2012-05-14T11:00:00,0.135000,11:00:00
4007,MAC000003,Std,2012-05-14T11:30:00,0.145000,11:30:00
4008,MAC000003,Std,2012-05-14T12:00:00,0.116000,12:00:00
4009,MAC000003,Std,2012-05-14T12:30:00,0.158000,12:30:00
4010,MAC000003,Std,2012-05-14T13:00:00,0.159000,13:00:00
4011,MAC000003,Std,2012-05-14T13:30:00,0.096000,13:30:00
4012,MAC000003,Std,2012-05-14T14:00:00,0.138000,14:00:00
4013,MAC000003,Std,2012-05-14T14:30:00,0.099000,14:30:00
4014,MAC000003,Std,2012-05-14T15:00:00,0.108000,15:00:00
4015,MAC000003,Std,2012-05-14T15:30:00,0.219000,15:30:00
4016,MAC000003,Std,2012-05-14T16:00:00,0.310000,16:00:00
4017,MAC000003,Std,2012-05-14T16:30:00,0.249000,16:30:00
4018,MAC000003,Std,2012-05-14T17:00:00,0.247000,17:00:00
4019,MAC000003,Std,2012-05-14T17:30:00,0.302000,17:30:00
4020,MAC000003,Std,2012-05-14T18:00:00,0.245000,18:00:00
4021,MAC000003,Std,2012-05-14T18:30:00,0.775000,18:30:00
4022,MAC000003,Std,2012-05-14T19:00:00,0.271000,19:00:00
4023,MAC000003,Std,2012-05-14T19:30:00,0.289000,19:30:00
4024,MAC000003,Std,2012-05-14T20:00:00,0.200000,20:00:00
4025,MAC000003,Std,2012-05-14T20:30:00,0.154000,20:30:00
4026,MAC000003,Std,2012-05-14T21:00:00,0.134000,21:00:00
4027,MAC000003,Std,2012-05-14T21:30:00,0.089000,21:30:00
4028,MAC000003,Std,2012-05-14T22:00:00,0.157000,22:00:00
4029,MAC000003,Std,2012-05-14T22:30:00,0.123000,22:30:00
4030,MAC000003,Std,2012-05-14T23:00:00,0.090000,23:00:00
4031,MAC000003,Std,2012-05-14T23:30:00,0.099000,23:30:00
4032,MAC000003,Std,2012-05-15T00:00:00,0.065000,00:00:00
4033,MAC000003,Std,2012-05-15T00:30:00,1.375000,00:30:00
4034,MAC000003,Std,2012-05-15T01:00:00,1.442000,01:00:00
4035,MAC000003,Std,2012-05-15T01:30:00,0.845000,01:30:00
4036,MAC000003,Std,2012-05-15T02:00:00,0.122000,02:00:00
4037,MAC000003,Std,2012-05-15T02:30:00,0.519000,02:30:00
4038,MAC000003,Std,2012-05-15T03:00:00,0.068000,03:00:00
4039,MAC000003,Std,2012-05-15T03:30:00,0.428000,03:30:00
4040,MAC000003,Std,2012-05-15T04:00:00,0.094000,04:00:00
4041,MAC000003,Std,2012-05-15T04:30:00,0.125000,04:30:00
4042,MAC000003,Std,2012-05-15T05:00:00,0.395000,05:00:00
4043,MAC000003,Std,2012-05-15T05:30:00,0.084000,05:30:00
4044,MAC000003,Std,2012-05-15T06:00:00,0.165000,06:00:00
4045,MAC000003,Std,2012-05-15T06:30:00,1.020000,06:30:00
4046,MAC000003,Std,2012-05-15T07:00:00,0.340000,07:00:00
4047,MAC000003,Std,2012-05-15T07:30:00,0.302000,07:30:00
4048,MAC000003,Std,2012-05-15T08:00:00,0.274000,08:00:00
4049,MAC000003,Std,2012-05-15T08:30:00,0.191000,08:30:00
4050,MAC000003,Std,2012-05-15T09:00:00,0.091000,09:00:00
4051,MAC000003,Std,2012-05-15T09:30:00,0.117000,09:30:00
4052,MAC000003,Std,2012-05-15T10:00:00,0.082000,10:00:00
4053,MAC000003,Std,2012-05-15T10:30:00,0.246000,10:30:00
4054,MAC000003,Std,2012-05-15T11:00:00,0.354000,11:00:00
4055,MAC000003,Std,2012-05-15T11:30:00,0.243000,11:30:00
4056,MAC000003,Std,2012-05-15T12:00:00,0.386000,12:00:00
4057,MAC000003,Std,2012-05-15T12:30:00,0.209000,12:30:00
4058,MAC000003,Std,2012-05-15T13:00:00,0.130000,13:00:00
4059,MAC000003,Std,2012-05-15T13:30:00,0.133000,13:30:00
4060,MAC000003,Std,2012-05-15T14:00:00,0.114000,14:00:00
4061,MAC000003,Std,2012-05-15T14:30:00,0.138000,14:30:00
4062,MAC000003,Std,2012-05-15T15:00:00,0.089000,15:00:00
4063,MAC000003,Std,2012-05-15T15:30:00,0.071000,15:30:00
4064,MAC000003,Std,2012-05-15T16:00:00,0.125000,16:00:00
4065,MAC000003,Std,2012-05-15T16:30:00,0.158000,16:30:00
4066,MAC000003,Std,2012-05-15T17:00:00,0.786000,17:00:00
4067,MAC000003,Std,2012-05-15T17:30:00,0.727000,17:30:00
4068,MAC000003,Std,2012-05-15T18:00:00,0.239000,18:00:00
4069,MAC000003,Std,2012-05-15T18:30:00,0.236000,18:30:00
4070,MAC000003,Std,2012-05-15T19:00:00,0.203000,19:00:00
4071,MAC000003,Std,2012-05-15T19:30:00,0.114000,19:30:00
4072,MAC000003,Std,2012-05-15T20:00:00,0.195000,20:00:00
4073,MAC000003,Std,2012-05-15T20:30:00,0.166000,20:30:00
4074,MAC000003,Std,2012-05-15T21:00:00,0.140000,21:00:00
4075,MAC000003,Std,2012-05-15T21:30:00,0.155000,21:30:00
4076,MAC000003,Std,2012-05-15T22:00:00,0.190000,22:00:00
4077,MAC000003,Std,2012-05-15T22:30:00,0.720000,22:30:00
4078,MAC000003,Std,2012-05-15T23:00:00,0.139000,23:00:00
4079,MAC000003,Std,2012-05-15T23:30:00,0.116000,23:30:00
4080,MAC000003,Std,2012-05-16T00:00:00,0.107000,00:00:00
4081,MAC000003,Std,2012-05-16T00:30:00,1.370000,00:30:00
4082,MAC000003,Std,2012-05-16T01:00:00,1.381000,01:00:00
4083,MAC000003,Std,2012-05-16T01:30:00,0.339000,01:30:00
4084,MAC000003,Std,2012-05-16T02:00:00,0.625000,02:00:00
4085,MAC000003,Std,2012-05-16T02:30:00,0.116000,02:30:00
4086,MAC000003,Std,2012-05-16T03:00:00,0.129000,03:00:00
4087,MAC000003,Std,2012-05-16T03:30:00,0.450000,03:30:00
4088,MAC000003,Std,2012-05-16T04:00:00,0.150000,04:00:00
4089,MAC000003,Std,2012-05-16T04:30:00,0.397000,04:30:00
4090,MAC000003,Std,2012-05-16T05:00:00,0.149000,05:00:00
4091,MAC000003,Std,2012-05-16T05:30:00,0.188000,05:30:00
4092,MAC000003,Std,2012-05-16T06:00:00,0.445000,06:00:00
4093,MAC000003,Std,2012-05-16T06:30:00,0.827000,06:30:00
4094,MAC000003,Std,2012-05-16T07:00:00,0.344000,07:00:00
4095,MAC000003,Std,2012-05-16T07:30:00,0.283000,07:30:00
4096,MAC000003,Std,2012-05-16T08:00:00,0.240000,08:00:00
4097,MAC000003,Std,2012-05-16T08:30:00,0.263000,08:30:00
4098,MAC000003,Std,2012-05-16T09:00:00,0.245000,09:00:00
4099,MAC000003,Std,2012-05-16T09:30:00,0.273000,09:30:00
4100,MAC000003,Std,2012-05-16T10:00:00,0.252000,10:00:00
4101,MAC000003,Std,2012-05-16T10:30:00,0.223000,10:30:00
4102,MAC000003,Std,2012-05-16T11:00:00,0.159000,11:00:00
4103,MAC000003,Std,2012-05-16T11:30:00,0.188000,11:30:00
4104,MAC000003,Std,2012-05-16T12:00:00,0.210000,12:00:00
4105,MAC000003,Std,2012-05-16T12:30:00,0.241000,12:30:00
